timestamp,cycle,scale,scale_name,complexity,complexity_name,resonance_value,verified,verification_reason
2026-04-06T03:27:09.175382,553,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:09.444389,557,1.0,слова,2,научный,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:11.329387,584,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:11.473387,586,1.0,слова,2,научный,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:12.009383,592,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:12.689381,600,1.0,слова,1,бытовой,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:12.896388,602,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:13.291382,606,1.0,слова,2,научный,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:13.391384,607,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:14.193381,615,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:14.486381,618,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:16.739381,640,1.0,слова,3,ВММП,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:17.144387,644,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:17.571383,649,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:17.655382,650,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:17.737387,651,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:18.636382,662,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:19.485383,672,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:19.857381,676,1.0,слова,1,бытовой,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:19.938382,677,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:20.551380,684,1.0,слова,1,бытовой,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:20.726388,686,1.0,слова,4,метафорический,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:21.728387,699,1.0,слова,4,метафорический,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:22.626382,710,1.0,слова,3,ВММП,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:22.711387,711,1.0,слова,3,ВММП,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:24.326386,729,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:28.345386,766,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:28.615388,769,1.0,слова,1,бытовой,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:29.428386,779,1.0,слова,4,метафорический,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:30.535381,791,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:30.965388,796,1.0,слова,4,метафорический,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:31.236390,799,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:31.502384,802,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:31.688389,804,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:33.064385,819,1.0,слова,2,научный,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:33.541385,824,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:34.107388,830,1.0,слова,3,ВММП,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:34.196387,831,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:35.223386,842,1.0,слова,3,ВММП,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:35.435386,843,1.0,слова,3,ВММП,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:36.456385,854,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:37.172388,862,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:39.016381,881,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:40.963383,903,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:43.809384,933,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:44.310392,937,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:44.580383,940,1.0,слова,2,научный,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:44.669385,941,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:45.119386,945,1.0,слова,1,бытовой,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:46.770387,963,1.0,слова,1,бытовой,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:46.860384,964,1.0,слова,4,метафорический,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:49.202385,990,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:49.576387,994,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:50.120391,1000,1.0,слова,4,метафорический,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:50.616387,1005,1.0,слова,4,метафорический,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:51.007381,1009,1.0,слова,4,метафорический,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:51.278385,1012,1.0,слова,2,научный,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:51.832388,1019,1.0,слова,4,метафорический,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:52.561388,1026,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:53.297388,1034,1.0,слова,2,научный,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:53.382388,1035,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:53.539386,1037,1.0,слова,4,метафорический,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:53.785388,1038,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:54.062389,1040,1.0,слова,4,метафорический,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:54.884386,1049,1.0,слова,2,научный,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:55.546387,1055,1.0,слова,3,ВММП,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:55.720388,1057,1.0,слова,3,ВММП,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:56.580388,1066,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:58.094383,1083,1.0,слова,1,бытовой,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:27:59.643387,1098,1.0,слова,1,бытовой,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:00.311388,1105,1.0,слова,4,метафорический,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:01.421388,1116,1.0,слова,2,научный,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:02.482385,1128,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:03.988387,1146,1.0,слова,4,метафорический,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:04.404385,1151,1.0,слова,4,метафорический,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:04.885387,1156,1.0,слова,2,научный,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:05.228387,1160,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:05.969385,1169,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:06.043387,1170,1.0,слова,4,метафорический,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:06.836386,1179,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:07.332388,1185,1.0,слова,1,бытовой,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:07.592388,1188,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:08.585385,1197,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:08.671387,1198,1.0,слова,1,бытовой,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:09.438386,1207,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:10.436384,1217,1.0,слова,3,ВММП,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:11.270386,1226,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:11.342387,1227,1.0,слова,3,ВММП,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:11.888388,1233,1.0,слова,2,научный,0.808,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:12.561385,1241,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:13.593388,1254,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:14.124386,1260,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:15.111387,1271,1.0,слова,1,бытовой,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:15.528386,1276,1.0,слова,3,ВММП,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:16.865388,1293,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:17.901384,1306,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:19.393387,1323,1.0,слова,4,метафорический,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:19.607390,1325,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:19.865389,1328,1.0,слова,2,научный,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:20.121385,1331,1.0,слова,4,метафорический,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:20.210388,1332,1.0,слова,4,метафорический,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:20.590388,1336,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:22.673389,1358,1.0,слова,1,бытовой,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:23.520384,1367,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:26.493389,1396,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:26.931385,1399,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:27.313392,1403,1.0,слова,1,бытовой,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:28.403385,1413,1.0,слова,3,ВММП,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:29.411387,1423,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:29.960386,1428,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:30.135385,1430,1.0,слова,1,бытовой,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:31.980388,1449,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:32.067381,1450,1.0,слова,3,ВММП,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:32.414388,1454,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:33.388388,1466,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:33.453388,1467,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:35.064388,1486,1.0,слова,4,метафорический,0.808,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:35.390386,1490,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:35.642388,1493,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:35.816385,1495,1.0,слова,4,метафорический,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:36.926389,1508,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:38.461385,1524,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:38.751387,1526,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:38.929387,1528,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:39.021389,1529,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:39.115387,1530,1.0,слова,2,научный,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:39.202385,1531,1.0,слова,2,научный,0.808,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:39.443388,1534,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:39.949386,1540,1.0,слова,4,метафорический,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:40.184385,1543,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:41.497386,1558,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:41.778383,1561,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:43.962383,1586,1.0,слова,2,научный,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:44.049388,1587,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:44.535388,1591,1.0,слова,2,научный,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:46.031385,1607,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:49.693382,1653,1.0,слова,4,метафорический,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:49.947381,1656,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
